,objectid,State,District,st_area(sh,st_length(,Confirmed,Active,Recovered,Deceased,Zone,Population,Longitude,Latitude,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow Depth,Short-wave irradiation
620,625,West Bengal,Dakshin Dinajpur,2751830140.8818283,431081.0418352545,5759,411,5308,40,2,1670931.0,88.61114234483695,25.36947573214003,300.73,70.36,1004.73,2.08,124.9,2.486457,0.0,0.0,6431.943
621,626,Manipur,Kakching,368430359.9395399,231294.4954312147,323,295,27,1,2,135481.0,93.92907392558203,24.403760581993698,297.31,62.43,920.69,0.7,297.44,4.952416,0.0,0.0,5858.083
622,627,West Bengal,Bankura,8187903558.648594,556354.2735765565,6023,508,5452,63,2,3596674,87.10918468466059,23.1209292132409,301.6,67.05,996.14,1.26,173.98,1.62399,0.0,0.0,6649.57
623,628,Odisha,Mayurbhanj,12139823061.135635,852601.9836489832,9028,1193,7804,31,2,2519738.0,86.42344479262385,21.843864110580125,300.9,68.66,975.33,0.95,159.59,1.543923,0.0,0.0,7054.436
624,629,Odisha,Kendujhar,9655718823.707212,736918.3555286385,4982,559,4409,14,2,1801733.0,85.76188891435442,21.506239892453756,301.75,63.09,970.03,0.75,125.01,0.97145,0.0,0.0,7259.795
625,630,Odisha,Jharsuguda,2423662461.3336987,396880.862428353,5125,488,4634,3,2,579505.0,83.93280788856443,21.856920978612973,304.55,42.34,975.73,1.22,329.91,0.022075,0.0,0.0,7443.684
626,631,Odisha,Bargarh,6760578551.05886,664762.4220154961,7171,888,6270,13,2,1481255.0,83.2389476070908,21.216167874758685,305.3,38.44,978.78,1.17,338.19,0.000343,0.0,0.0,7501.695
627,632,Delhi,Shahdara,47163332.48375805,36101.707196490715,48,48,0,0,0,322931.0,77.30901960180698,28.691500877384765,305.83,33.79,980.29,0.25,263.4,0.0004940000000000001,0.0,0.0,7361.973
628,633,Assam,Hojai,1808849458.9495847,286566.0248053616,1646,474,1160,12,2,931218.0,92.98569661763297,26.01881538729383,299.94,63.37,980.18,0.7,269.88,1.003,0.0,0.0,6531.048
629,634,Manipur,Imphal East,543995350.6923151,262137.6917572923,1875,1841,16,18,2,452661.0,94.01683592239041,24.855639955751073,296.27,62.83,905.31,0.6,300.84,2.3724439999999998,0.0,0.0,6313.19
632,637,West Bengal,Kalimpong,1372158396.6422105,193866.0758045378,1091,135,949,7,0,251642.0,88.60037354153053,27.037277179895646,292.12,76.31,864.48,1.34,172.26,15.420262,1.169147,0.001208,6270.337
633,638,West Bengal,Jhargram,3637798115.293543,537526.1971186602,1002,206,786,10,2,1136548.0,86.96557254992612,22.354368366692576,301.59,70.04,998.36,1.41,171.67,1.660871,0.0,0.0,6863.511
634,639,West Bengal,Cooch Behar,4225581631.2979608,1047306.9363284395,6500,780,5677,43,2,2822780.0,89.24330440051813,26.251517852137955,299.95,71.86,996.47,1.55,154.73,1.8496970000000001,0.0,0.0,6713.091
635,640,Uttarakhand,Uttarkashi,10930281998.106493,817689.3772237471,2259,612,1613,9,2,329686.0,78.57550625289215,30.911214595853906,281.42,75.79,688.38,1.43,282.27,1.2302680000000001,0.306368,0.02361,7654.934
636,641,Odisha,Sambalpur,7707976276.344624,713756.6629193992,6864,1015,5825,24,2,1041099.0,84.37579835216664,21.456675105812362,304.56,44.57,978.56,0.92,321.68,0.073616,0.0,0.0,7420.922
637,642,Lakshadweep,Lakshadweep,31123937.22684744,147600.40219415983,0,0,0,0,2,64473.0,72.84542069063288,10.462543347017208,303.27,73.83,1009.55,3.57,326.74,1.06241,0.0,0.0,6229.288
638,643,Bihar,Sheohar,553963865.1221721,195084.9104398111,1129,64,1064,1,2,656916.0,85.30164841652078,26.497402108582666,301.36,61.91,999.5,2.71,108.59,0.922616,0.0,0.0,4912.002
639,644,Assam,Dhubri,1940842381.3590355,553194.1614260123,1723,498,1215,10,1,1948632.0,90.01601332573972,26.189343432936866,300.13,70.11,995.65,0.76,190.01,1.531591,0.0,0.0,6823.301
640,645,Nagaland,Kiphire,1444111010.8278296,223032.36166706466,16,0,16,0,2,74004.0,94.77827335902973,25.777342531883967,294.14,65.93,876.03,0.35,316.84,3.5797470000000002,0.0,0.0,5805.83
641,646,Assam,Dima Hasao,6008052127.162643,565250.6675392864,237,38,199,0,2,214102.0,93.09572247447127,25.352682852926474,297.42,69.59,950.27,0.52,260.73,0.934516,0.0,0.0,6642.23
642,647,Nagaland,Peren,2045198173.1719704,279704.72339399834,361,10,351,0,2,95219.0,93.55795909118005,25.449689825512966,296.43,66.48,920.1,0.42,283.08,1.185959,0.0,0.0,6768.661
643,648,Meghalaya,South Garo Hills,2362719042.0452642,276938.71577770583,50,13,37,0,2,142574.0,90.72828137411827,25.372117542619176,297.96,75.15,969.35,1.15,138.16,1.9608150000000002,0.0,0.0,6703.75
644,649,Bihar,Khagaria,1840770282.7011487,330419.99248697393,2758,95,2653,10,2,1666886.0,86.62544466966531,25.535436617128457,302.12,59.04,1002.15,2.37,103.57,1.1512200000000001,0.0,0.0,5995.58
645,650,Bihar,Saharsa,2067582870.9483235,342190.7692280658,5077,256,4814,7,2,1900661.0,86.53655496499483,25.83688346453917,301.73,60.05,1002.02,2.47,105.13,1.118208,0.0,0.0,5400.61
646,651,Jharkhand,Sahibganj,2681404731.176646,337447.4474450876,1375,98,1268,9,2,1150567,87.66060155557423,24.946856619882436,301.74,62.83,998.33,2.08,118.55,2.394477,0.0,0.0,6448.739
647,652,Bihar,Kaimur,4118104750.389116,426988.53944311687,1706,52,1645,9,1,1626384.0,83.61308995959963,25.07390493484021,304.16,43.03,988.69,0.66,64.02,0.009473,0.0,0.0,7209.922
648,653,Assam,Hailakandi,1612208216.7264595,295141.4871151169,1632,509,1116,7,2,659260.0,92.58773211127226,24.439138242749795,300.05,69.67,987.7,0.39,263.84,1.875032,0.0,0.0,5672.489
649,654,Bihar,Jamui,3777780213.3984666,455368.1614130343,2512,255,2251,6,2,1760405.0,86.28189180602888,24.74319895601462,301.8,57.02,985.65,1.72,111.04,0.5903649999999999,0.0,0.0,6857.47
650,655,Bihar,Banka,3697942404.649568,387393.23465750396,2742,259,2474,9,1,2034763.0,86.84107693438433,24.845512876839177,301.72,60.7,993.21,1.95,116.19,1.1577620000000002,0.0,0.0,6711.464
651,656,Jharkhand,Dumka,4555289501.228439,455941.0172786057,1139,214,917,8,2,1321442.0,87.25272137047797,24.295590173932247,301.61,62.45,991.73,1.47,129.95,1.8422939999999999,0.0,0.0,6556.437
652,657,Madhya Pradesh,Shahdol,6797766766.033738,675718.5341148654,2107,245,1839,23,1,1066063.0,81.5423960881777,23.50005202482659,302.53,38.51,949.88,0.65,293.04,0.000344,0.0,0.0,7217.373
653,658,Madhya Pradesh,Umaria,5459952475.015007,520436.4029272964,715,144,562,9,2,644758.0,80.95352625314138,23.605935552355323,302.99,37.68,955.17,0.3,297.08,0.0007469999999999999,0.0,0.0,7325.89
654,659,Chhattisgarh,Koriya,7892629269.938998,603558.7787017946,1816,339,1466,11,2,586327.0,82.17838851615689,23.52841361218592,302.2,37.98,943.63,1.06,301.81,9.8e-05,0.0,0.0,7220.246
655,660,Jharkhand,Lohardaga,1792668250.1152554,279382.5921170699,1356,335,1013,8,2,461790.0,84.68268850313386,23.48122410080825,300.74,49.02,937.13,1.16,351.8,0.053065999999999995,0.0,0.0,7675.89
656,661,Jharkhand,Gumla,6361445492.439436,638481.6179179953,1746,199,1545,2,2,1025213.0,84.53367104044416,23.10791727808649,300.79,49.58,936.88,1.68,355.25,0.034010000000000006,0.0,0.0,7690.296
657,662,Madhya Pradesh,Dindori,6807216943.904169,706491.4390699387,542,86,456,0,1,704524,81.12961948458076,22.827758139038938,301.99,36.64,933.26,1.2,327.04,0.0014089999999999999,0.0,0.0,7185.425
658,663,Chhattisgarh,Jashpur,6915675344.153191,560096.7114853476,1264,259,1001,4,2,851669,83.84159731492532,22.80464620280592,301.37,45.51,939.89,2.01,341.08,0.007389,0.0,0.0,7579.623
659,664,Chhattisgarh,Korba,7779815714.434304,523439.6281826668,4203,1187,3009,7,1,1206640,82.52312038572524,22.451624970967927,303.39,39.0,964.06,1.21,343.35,1.6e-05,0.0,0.0,7246.523
660,665,Madhya Pradesh,Seoni,10286648755.409046,779330.0445099083,1074,144,923,7,2,1379131.0,79.63150806774117,22.30125580498127,305.1,25.14,946.04,1.33,326.5,0.000424,0.0,0.0,6779.714
661,666,Jharkhand,Simdega,4440960206.3088455,448994.1331522053,1704,188,1512,4,1,599578.0,84.60886226433836,22.628087006833034,302.44,48.38,956.06,1.38,3.74,0.093926,0.0,0.0,7568.361
662,667,Madhya Pradesh,Alirajpur,3916385522.0225677,530881.6825575341,988,37,938,13,1,728999.0,74.314866819453,22.308760712158012,308.01,25.05,973.71,4.56,287.51,0.0010429999999999999,0.0,0.0,7454.833
663,668,Chhattisgarh,Kabeerdham,4911989957.247214,480794.828348106,2394,288,2092,14,2,822526,81.18043838374186,21.996112314491945,304.45,32.06,957.52,1.49,343.21,0.000638,0.0,0.0,6885.686
664,669,Maharashtra,Nandurbar,6927635806.902197,792850.0151278961,5695,716,4853,126,1,1309135.0,74.19745802139204,21.53974409691759,307.36,33.07,975.42,4.46,282.55,0.021605000000000003,0.0,0.0,7327.845
665,670,Chhattisgarh,Bemetara,3335296128.4130287,463266.1817408704,1617,190,1407,20,2,197035.0,81.47783653225424,21.771711945478646,305.0,34.73,967.36,1.13,347.77,0.000258,0.0,0.0,7010.583
666,671,Chhattisgarh,Rajnandgaon,9310041645.84828,838460.1074077919,8804,1490,7272,42,2,1537133.0,80.8322581344868,21.07533667607534,306.99,27.33,967.71,1.09,315.59,3.8e-05,0.0,0.0,7307.5
667,672,Maharashtra,Dhule,8301439903.098327,672253.4570086262,12929,754,11837,336,0,1707947.0,74.5968142436772,21.066058398071785,307.24,31.76,967.31,4.94,294.16,0.015169,0.0,0.0,7160.344
668,673,Gujarat,Tapi,3630625614.5501094,640550.0588826783,699,29,665,5,1,806489.0,73.7003415405962,21.215012148366462,306.41,40.28,979.55,3.68,265.8,0.038841,0.0,0.0,7381.729
669,674,Nagaland,Zunheboto,1948937305.3001077,308619.7276063505,125,0,122,0,2,140757.0,94.52084202083309,26.050132623385643,294.99,66.66,894.59,0.26,326.36,2.681248,0.0,0.0,5993.452
670,675,Meghalaya,West Garo Hills,3153745841.88029,366942.1855041338,878,199,677,2,2,518390.0,90.11212470260836,25.802230097231178,300.03,70.9,994.31,1.05,165.72,1.9106900000000002,0.0,0.0,6736.391
671,676,Meghalaya,East Garo Hills,2027785040.5643227,244511.3931554848,127,19,108,0,2,132257.0,90.69193972182487,25.617540343865485,298.47,71.94,969.61,0.88,160.59,1.8132990000000002,0.0,0.0,6872.847
672,677,Arunachal Pradesh,East Siang,2110245766.8287668,230047.31294823,626,118,505,3,2,99019.0,95.45225943629858,28.16901034160129,295.57,67.47,912.93,0.33,195.35,1.807219,0.0,2e-06,7030.837
673,678,Arunachal Pradesh,Kurung Kumey,5538812981.217408,388281.6019025562,93,30,63,0,2,89717.0,93.05422603971094,27.8734655289075,284.05,77.96,737.45,1.29,146.27,5.69724,0.47914300000000004,0.000642,6424.294
674,679,Arunachal Pradesh,East Kameng,5566351186.062982,451310.2107111661,287,21,266,0,2,78413.0,93.00011905816137,27.57106764730618,287.33,78.47,792.45,0.83,160.74,6.421407,0.35375,0.00025,5703.329
675,680,Arunachal Pradesh,West Kameng,6395584435.124298,424977.0571326772,600,66,531,3,2,87013.0,92.70466399872642,27.293838639718825,289.86,76.0,830.16,0.77,166.48,5.007441,0.49181099999999994,0.000143,5864.871
676,681,Bihar,Lakhisarai,1491513520.8320658,254275.26147227985,2887,181,2698,8,1,1000912.0,86.07897169276718,25.140066570238027,302.58,54.85,995.58,2.2,105.68,0.6263770000000001,0.0,0.0,6637.858
677,682,Bihar,Sheikhpura,845452667.5322565,243275.92544297143,2473,146,2320,7,2,634927.0,85.8376868225156,25.132379231537456,302.91,52.8,996.01,2.11,103.93,0.49857299999999993,0.0,0.0,6687.376
678,683,Bihar,Arwal,783809625.5688357,210246.94983799304,1915,88,1819,8,1,699000.0,84.72643808804304,25.183193143700617,303.95,46.95,996.96,1.5,84.74,0.10666700000000001,0.0,0.0,7038.108
679,684,Bihar,Jehanabad,1151068029.7461836,250329.6957349985,3167,203,2955,9,1,1125313,85.04008316929908,25.157572922992138,303.79,48.01,997.42,1.7,91.65,0.168946,0.0,0.0,6969.093
680,685,Chhattisgarh,Mungeli,3251481024.6757483,488556.4458984076,1839,398,1437,4,2,701707.0,81.73960297648405,22.2043695768384,303.9,35.66,961.33,1.27,345.58,0.000443,0.0,0.0,6939.835
681,686,Madhya Pradesh,Agar Malwa,3535701081.2133455,420901.2352413058,411,21,382,8,1,480000.0,76.01053057085393,23.85840971106346,307.65,21.08,958.0,3.05,315.8,2e-06,0.0,0.0,7188.304
682,687,Meghalaya,South West Khasi Hills,1765348777.9470363,268090.95401630213,25,17,8,0,2,110152.0,91.07496120288536,25.296090007845084,296.66,77.89,952.06,0.89,136.52,2.020481,0.0,0.0,6546.304
683,688,Meghalaya,North Garo Hills,1465099638.7302015,277239.9521032928,66,18,48,0,2,118325.0,90.8142925876467,25.891742322735826,299.66,69.02,982.77,0.8,207.37,1.752576,0.0,0.0,6872.486
684,689,Meghalaya,South West Garo Hills,1076058351.515525,150121.36266563088,81,41,39,1,2,170794.0,89.96075676356364,25.53272370749906,299.51,73.69,992.82,1.47,143.07,2.0178279999999997,0.0,0.0,6677.389
685,690,Tripura,Khowai,1204653793.1885624,218085.48796404863,1681,126,1529,26,2,"327,391",91.65441507850288,23.96190689656028,300.17,74.48,999.45,0.72,193.59,1.949832,0.0,0.0,6747.158
686,691,Tripura,Unakoti,827079369.6662482,191409.6389089813,2109,554,1539,16,2,"277,335",92.03556118496618,24.21347552610842,299.94,74.11,995.74,0.36,219.78,2.073881,0.0,0.0,6211.281
687,692,Assam,Charaideo,1352678301.95174,261612.06481133238,113,2,105,6,2,325056.0,95.11568369289209,27.0900792966071,298.81,64.64,964.63,0.36,332.7,1.2632709999999998,0.0,0.0,6364.223
688,693,Assam,Majuli,995275738.9022721,214771.5706385811,165,82,80,3,2,167304.0,94.28288270422041,27.017620888879275,299.14,68.1,980.97,0.39,68.33,1.3424610000000001,0.0,0.0,6100.166
689,694,Assam,South Salmara-Mankachar,847855989.8192452,264719.6472031908,51,4,47,0,2,555114.0,89.99482694646248,25.798513051489035,300.09,71.32,996.48,1.14,162.43,1.9437810000000002,0.0,0.0,6706.113
690,695,Assam,Karbi Anglong,9128121979.520456,903285.0774860074,632,71,552,9,2,965280.0,93.32976725599566,26.195107891543596,299.59,63.58,975.34,0.4,272.49,1.056699,0.0,0.0,6393.825
691,696,Assam,West Karbi Anglong,3809976224.747204,488925.4792887157,39,1,37,1,2,813311.0,92.5283152403784,25.85443908501362,297.87,68.2,953.84,0.77,275.2,1.246342,0.0,0.0,6508.419
693,698,Arunachal Pradesh,Namsai,1717611160.169774,199586.18723107726,277,57,218,2,2,95950.0,95.8189964159137,27.634498272777268,298.19,66.17,959.83,0.17,137.11,0.8130729999999999,0.0,0.0,6885.422
694,699,Arunachal Pradesh,Longding,1181908403.2392035,206109.32307188708,186,22,164,0,2,6000024.0,95.2541724053392,26.878928421606034,297.07,66.11,935.21,0.43,350.14,1.9607,0.0,0.0,6076.76
695,700,Manipur,Jiribam,400972993.92575496,130651.063411852,177,175,2,0,2,43818.0,93.15439390527602,24.675764555375775,298.18,67.98,955.46,0.6,289.51,1.7486849999999998,0.0,0.0,6112.475
697,702,Manipur,Pherzawl,2565761798.0637035,312733.3175788776,33,18,15,0,2,47250.0,93.16659352960383,24.271306740548223,297.79,67.57,940.99,0.69,288.31,3.031688,0.0,0.0,6009.099
698,703,Odisha,Deogarh,3413895628.948686,450717.2874534665,779,129,649,1,2,312520.0,84.7982797520159,21.44271109258442,303.88,50.09,975.69,0.38,345.22,0.26401399999999997,0.0,0.0,7432.008
699,704,Ladakh,Kargil,20144529939.146267,1058773.7440776008,1729,275,1417,37,1,143388.0,76.82360337055383,33.59812962403551,269.78,78.85,584.19,1.55,212.84,0.24541500000000002,1.1668530000000001,0.44129799999999997,8044.586
700,705,Jammu and Kashmir,Kishtwar,12089660853.939957,662750.8207736328,1471,260,1200,11,2,231037.0,76.24332705161387,33.48233467185392,272.93,81.84,619.12,0.84,213.23,2.047766,3.170473,0.33966,7177.767
701,706,Jammu and Kashmir,Reasi,3046767052.775751,433432.84886103374,1098,194,898,6,1,314714.0,74.7559142415726,33.17227776846849,294.81,59.56,861.16,1.03,331.49,1.065066,0.0,0.0,5710.231
702,707,Himachal Pradesh,Lahaul and Spiti,19596841008.836426,1090818.406713094,176,53,123,0,2,31528.0,77.50714992706226,32.454732039771606,269.0,80.51,570.89,0.78,269.25,0.37412199999999995,0.9394680000000001,0.356864,8677.665
703,708,Himachal Pradesh,Kinnaur,8799546143.622648,616190.1857277908,206,21,183,2,2,84298.0,78.4216435777768,31.621871485968946,274.21,72.91,604.3,1.45,286.31,0.248164,0.583475,0.080802,8609.601
704,709,Arunachal Pradesh,Upper Siang,8863006016.275614,550669.56470103,162,23,139,0,2,33146.0,95.27070907374983,28.694814490292032,288.83,70.14,797.1,0.55,208.07,2.6539740000000003,3e-06,0.000139,7729.985
705,710,Arunachal Pradesh,Lower Siang,2242122761.785211,350249.6204705154,260,46,214,0,2,80597.0,94.50430637614507,27.701855777778896,296.23,70.62,933.12,0.13,135.43,1.460474,0.0,0.0,6245.209
706,711,Arunachal Pradesh,Dibang Valley,12577378776.42819,672728.7583091346,11,7,4,0,2,7948.0,95.56631659671277,28.838457438830652,285.45,71.45,742.76,0.91,257.2,2.914182,1.1e-05,0.00024300000000000002,7864.439
707,712,Arunachal Pradesh,Lower Dibang Valley,4615056117.412895,455337.25495125604,233,37,196,0,2,53986.0,95.57294204860648,28.264808145853838,293.95,68.64,884.19,0.51,205.28,2.969505,0.0,1e-06,6985.14
708,713,Arunachal Pradesh,Siang,4472923810.127839,433635.92179656704,54,8,46,0,2,31920.0,94.80897706540719,28.384097488575705,291.77,71.18,852.58,0.56,167.87,1.538518,0.0,3.8e-05,7362.512
709,714,Jammu and Kashmir,Udhampur,3178078793.726253,371949.40323651046,2443,312,2109,22,1,555357.0,75.3063605338516,32.84909982136085,295.34,58.7,864.39,0.76,326.53,0.624797,0.0,5.2000000000000004e-05,6267.49
710,715,Bihar,Aurangabad,4025153508.7045045,415670.8242093533,3854,188,3656,10,1,2897013.0,84.3845761881301,24.695180607934642,306.77,28.54,949.29,4.44,328.36,0.0006450000000000001,0.0,0.0,7352.824
711,716,Chhattisgarh,Bijapur,9880066459.688812,631292.2412263171,2215,380,1829,6,2,229832.0,80.86120672428123,18.68992621353725,305.34,46.64,972.88,1.13,179.2,0.192474,0.0,0.0,7242.075
712,717,Puducherry,Yanam,34278853.0615551,46212.834630335055,1765,143,1580,42,2,55626,82.23931978684092,16.734782089417358,304.46,66.97,1005.19,3.26,208.66,1.209856,0.0,0.0,7114.42
713,718,Madhya Pradesh,Niwari,1618556433.9412055,528477.8624947774,343,13,329,1,2,23724.0,78.79193566470752,25.339543466259553,307.71,22.05,977.96,1.47,3.93,0.0,0.0,0.0,7246.479
714,719,Telangana,Jayashankar Bhupalapally,3272978828.86075,373175.6831677368,1474,1474,0,0,1,711434.0,79.90511593883213,18.500805940578307,308.04,35.97,983.99,1.51,178.9,0.010653,0.0,0.0,7230.063
715,720,Telangana,Narayanpet,2586399864.3614783,367859.0178058661,844,843,0,1,1,41752.0,77.52767967219498,16.646863480827495,307.8,31.51,959.41,1.39,188.07,0.009162,0.0,0.0,6850.152
716,721,Arunachal Pradesh,Shi-Yomi,3442420525.6510267,274667.1046582876,26,2,24,0,2,13310.0,94.24362533796516,28.6146544028238,285.74,73.89,750.34,1.05,152.97,2.981452,0.034585000000000005,0.000771,7499.459
718,723,Arunachal Pradesh,West Siang,1749735750.2447634,236889.1298532429,640,267,373,0,2,112272.0,94.61502259092222,28.164640861380853,292.79,72.22,873.02,0.4,163.96,1.680706,0.0,2.5e-05,6809.255
720,725,Arunachal Pradesh,Kamle,1672420910.602933,256025.73488117463,15,11,4,0,2,2225620.0,94.21843543174465,27.71905857999854,294.51,72.84,904.97,0.28,149.03,2.383286,0.0,1e-06,6019.916
